imdb_ids,Act_Adven_West,Mus_Bio_His_War_Doc,Sh_Ani_Fam,Fant_SF,Mys_Cri_Hor_Thr,Romance,Drama,Comedy,Other
391198,0,0,0,0,1,0,0,0,0.0
486576,1,0,0,1,1,0,0,0,0.0
48918,0,0,0,1,0,0,1,0,0.0
388505,0,0,0,0,0,0,1,0,0.0
103793,0,0,0,0,1,0,1,0,0.0
829459,0,1,0,0,1,0,1,0,0.0
765120,0,0,0,0,0,1,1,0,0.0
23238,1,0,0,0,1,0,0,0,0.0
338512,1,0,1,0,0,0,1,0,0.0
247425,0,0,0,0,1,0,1,0,0.0
498399,0,0,0,0,1,0,1,0,0.0
177882,1,0,0,0,0,1,0,1,0.0
105417,0,1,1,0,1,0,0,1,0.0
51406,0,0,0,1,0,1,0,1,0.0
104756,0,0,0,0,0,0,1,0,0.0
417976,1,0,0,1,1,1,1,0,0.0
1032846,0,0,0,0,0,0,1,0,0.0
841925,0,0,0,0,0,1,1,0,0.0
444182,0,1,0,0,0,0,1,0,0.0
292610,1,1,0,0,1,0,1,0,0.0
107076,1,0,0,0,1,0,0,0,0.0
280590,0,0,0,0,0,1,0,1,0.0
340163,1,0,0,0,1,0,1,0,0.0
98258,0,0,0,0,0,1,1,1,0.0
274155,0,0,0,0,0,0,0,1,0.0
416111,0,1,0,0,1,0,1,1,0.0
103108,0,0,0,0,1,0,0,0,0.0
93565,0,0,0,0,0,1,1,1,0.0
118040,0,0,0,1,1,0,1,0,0.0
107927,1,0,0,0,1,0,1,0,0.0
113862,0,1,1,0,0,0,1,0,0.0
316356,1,0,0,0,0,1,1,0,0.0
118556,0,0,0,0,0,1,0,1,0.0
368891,1,0,1,0,1,0,0,0,0.0
75933,0,0,0,0,0,0,1,0,0.0
488565,0,0,0,0,0,1,1,1,0.0
183523,1,0,0,1,1,0,0,0,0.0
75255,0,0,0,0,0,0,0,1,0.0
102900,0,0,0,0,1,0,1,0,0.0
112763,1,0,0,1,1,0,0,0,0.0
116324,0,0,0,0,0,1,0,1,0.0
7264,0,0,1,0,0,0,0,1,0.0
458525,1,0,0,1,1,0,0,0,0.0
373883,0,0,0,0,1,0,0,0,0.0
165929,1,0,0,0,1,0,0,0,0.0
211407,1,0,0,0,1,0,1,0,0.0
418329,0,0,0,0,1,0,1,0,0.0
58534,0,1,0,0,0,1,1,0,0.0
61550,0,0,1,1,1,0,0,1,0.0
58725,0,1,0,0,0,1,1,1,0.0
91828,1,0,0,0,1,0,0,0,0.0
380368,0,0,0,1,0,0,0,0,0.0
100649,1,0,0,1,1,0,1,0,1.0
307479,0,0,0,1,1,1,1,0,0.0
120812,1,0,0,0,1,0,0,1,0.0
291032,0,1,0,0,0,1,1,0,1.0
120784,1,0,0,0,1,0,1,0,0.0
173840,1,0,1,1,1,1,0,0,0.0
119488,0,0,0,0,1,0,1,0,0.0
99371,1,0,0,0,0,0,1,0,1.0
327247,0,0,0,0,1,0,0,1,0.0
183505,0,0,0,0,0,0,0,1,0.0
83999,0,1,0,0,0,0,0,1,0.0
165499,1,0,0,1,0,0,0,0,0.0
72791,1,0,0,0,0,0,1,0,0.0
271027,1,0,0,0,1,0,1,0,0.0
240628,0,1,0,0,0,0,1,0,0.0
118887,1,0,0,0,1,0,1,0,0.0
115832,0,1,0,0,0,1,1,0,0.0
203755,1,0,0,0,1,0,0,1,0.0
106453,0,0,0,0,1,1,1,0,0.0
365478,1,0,0,1,1,0,0,1,0.0
811136,0,1,0,0,0,0,0,0,0.0
99364,1,0,0,1,1,0,0,0,0.0
184858,1,0,0,0,1,0,0,0,0.0
120738,1,0,1,1,1,0,0,0,0.0
163579,1,0,0,0,1,0,1,1,0.0
118771,1,0,0,0,1,0,1,0,0.0
120013,0,0,0,0,1,1,0,1,0.0
115635,0,1,0,0,0,0,0,0,0.0
365830,1,1,0,0,0,0,0,1,0.0
267391,0,1,0,0,0,0,0,0,0.0
128447,1,0,0,0,0,0,1,0,0.0
290015,0,0,0,0,0,1,1,1,0.0
889222,0,1,0,0,0,0,1,0,0.0
79296,0,0,0,0,0,0,0,1,0.0
36098,1,0,1,0,0,0,1,0,0.0
97464,0,0,0,0,0,0,0,1,0.0
90381,0,1,0,0,0,0,0,1,0.0
74645,0,0,0,0,0,0,1,1,0.0
130444,0,1,0,0,0,1,1,0,0.0
119791,1,0,0,0,1,0,1,0,0.0
168267,0,0,0,0,0,0,1,0,0.0
49298,0,0,0,0,0,0,1,0,0.0
55716,0,0,0,0,0,1,1,0,0.0
68508,0,0,0,0,0,1,1,0,0.0
56933,0,0,0,0,0,0,1,1,0.0
58490,0,1,0,0,0,0,1,0,0.0
61919,0,0,0,0,0,0,0,1,0.0
76040,0,0,0,0,1,0,1,0,0.0
177242,0,0,0,0,0,1,0,1,0.0
2514600,0,1,0,0,0,0,0,0,0.0
107497,0,0,0,0,1,0,1,0,0.0
328494,0,0,0,0,0,0,1,0,0.0
250797,0,0,0,0,1,0,1,0,0.0
765443,0,0,0,0,1,0,0,0,0.0
985699,0,1,0,0,1,0,1,0,0.0
105712,0,0,0,0,0,0,1,0,0.0
107151,0,0,0,0,0,1,1,0,0.0
342172,0,1,0,0,0,0,0,0,0.0
84654,0,0,0,0,1,0,1,0,0.0
100211,0,0,0,0,1,1,1,0,0.0
91537,0,0,1,1,1,0,0,1,0.0
385752,1,0,1,1,0,0,0,0,0.0
409904,1,0,0,1,1,0,0,0,0.0
484562,1,0,1,1,1,0,1,0,0.0
144214,0,0,0,0,1,0,1,0,0.0
94737,0,0,1,1,0,1,1,1,0.0
86650,0,0,0,0,0,1,1,0,0.0
457419,0,0,1,1,0,0,0,1,0.0
85843,0,0,0,0,0,0,1,0,0.0
436724,0,1,0,0,0,0,0,0,0.0
424345,0,0,0,0,0,0,0,1,0.0
385806,0,0,0,0,1,0,0,0,0.0
388562,0,0,0,0,0,1,1,0,0.0
117705,1,0,1,1,0,0,1,1,1.0
115943,0,0,0,0,0,0,1,1,0.0
387514,0,0,0,0,0,1,1,1,0.0
218411,0,0,0,0,0,0,1,0,1.0
203053,1,0,0,0,1,0,0,0,0.0
472126,0,0,0,0,0,0,1,0,0.0
152930,1,0,0,0,1,0,0,1,0.0
366416,0,0,0,0,0,1,1,1,0.0
499603,0,0,0,0,0,0,1,1,0.0
52708,0,0,0,0,0,0,1,0,0.0
174143,0,1,0,0,0,1,1,0,0.0
169519,1,0,0,0,1,0,1,0,0.0
173904,0,0,0,0,0,0,1,1,0.0
95800,1,0,1,0,0,0,1,0,0.0
105514,0,0,1,0,0,0,0,1,0.0
463872,1,0,1,1,0,0,0,1,0.0
175445,0,0,0,0,0,0,1,0,0.0
240886,0,0,0,0,1,0,1,0,0.0
176090,0,0,0,0,0,0,1,0,0.0
358355,0,1,0,0,0,0,0,0,0.0
59245,0,1,0,0,0,0,1,0,0.0
72323,0,0,0,0,0,0,1,1,0.0
181384,0,0,0,0,0,1,1,0,0.0
175392,0,0,0,0,1,0,0,0,0.0
303120,0,0,0,0,1,1,1,0,0.0
106761,1,0,0,1,0,0,0,1,0.0
155522,0,0,0,0,0,0,0,1,0.0
113063,1,0,0,0,1,0,1,0,0.0
762121,0,1,1,1,0,0,1,0,0.0
312496,0,0,0,0,0,0,0,1,0.0
499448,1,0,1,1,0,0,0,0,0.0
86551,0,0,0,0,1,0,0,1,0.0
103791,0,0,0,0,0,1,1,1,0.0
93779,1,0,1,1,0,1,0,1,0.0
258463,1,0,0,0,1,0,1,0,0.0
372183,1,0,0,0,1,0,1,0,0.0
72547,0,1,0,0,0,0,1,0,0.0
64861,0,0,0,0,1,0,1,0,0.0
62642,0,0,0,0,0,1,1,0,0.0
382898,0,1,0,0,0,0,0,0,0.0
338751,0,1,0,0,0,0,1,0,0.0
52556,0,0,0,0,0,1,1,0,1.0
345061,0,0,0,1,1,1,1,0,0.0
291400,0,1,0,0,0,0,1,1,0.0
96969,0,1,0,0,0,0,1,0,0.0
93476,0,0,0,1,0,0,0,1,0.0
100201,0,0,0,1,0,1,0,1,0.0
93260,1,0,0,1,1,0,0,1,0.0
98554,0,0,1,0,0,0,1,1,0.0
95253,0,0,0,0,0,0,0,1,0.0
88161,0,0,0,1,0,1,0,1,0.0
84434,0,0,0,0,0,1,1,0,0.0
107611,0,0,0,0,0,1,1,0,0.0
265349,0,0,0,0,1,0,1,0,0.0
118954,0,0,0,0,0,0,1,1,0.0
88471,0,1,0,0,0,0,1,0,0.0
86646,1,0,0,0,0,0,0,1,0.0
88457,1,0,0,0,1,0,0,1,1.0
98681,1,0,0,0,1,0,0,1,0.0
424136,0,0,0,0,1,0,1,0,0.0
113409,0,0,0,1,1,0,0,0,0.0
161081,0,0,0,1,1,0,1,0,0.0
120789,0,0,0,1,0,0,1,1,0.0
251736,0,0,0,0,1,0,0,0,0.0
83530,0,0,0,1,0,0,0,1,0.0
118929,0,0,0,1,1,0,0,0,0.0
162661,0,0,0,1,1,0,1,0,0.0
86993,1,1,0,0,0,1,1,0,0.0
176298,0,0,0,0,0,0,0,1,0.0
104850,1,0,0,1,1,1,1,1,0.0
949770,0,1,0,0,0,0,0,0,0.0
949564,0,0,0,0,0,1,1,0,1.0
906014,0,1,0,0,0,0,1,1,0.0
115392,1,1,0,0,0,1,1,0,0.0
109036,1,1,0,1,0,0,1,0,0.0
420715,0,0,0,0,0,0,1,0,0.0
110175,0,1,0,1,1,0,1,0,0.0
486640,1,0,0,0,1,0,0,1,0.0
118933,1,1,0,1,0,0,1,0,0.0
102511,0,0,0,1,1,0,1,0,0.0
46511,0,0,0,0,0,1,1,0,0.0
239206,0,0,1,0,0,0,0,1,0.0
90576,0,1,0,0,0,1,1,0,0.0
90579,0,0,0,0,0,0,0,1,1.0
257360,0,0,0,0,0,0,1,1,0.0
96754,1,0,0,1,1,0,1,0,0.0
106220,0,0,1,1,0,0,0,1,0.0
17075,0,0,0,0,1,0,1,0,0.0
118588,0,0,0,0,0,0,1,1,1.0
101318,0,0,0,0,0,1,1,0,0.0
43278,0,1,0,0,0,1,1,1,0.0
252866,0,0,0,0,0,1,0,1,0.0
305206,0,1,0,0,0,0,1,1,0.0
109447,0,0,1,0,0,0,0,1,0.0
256524,0,0,0,0,1,1,0,1,0.0
23600,0,0,0,0,0,0,0,1,0.0
134847,1,0,0,1,1,0,0,0,0.0
296572,1,0,0,1,1,0,0,0,0.0
175405,1,0,0,0,0,0,1,0,0.0
62083,0,0,0,0,0,0,0,1,0.0
398375,0,0,0,0,0,1,1,1,0.0
352178,0,0,0,0,0,0,1,0,0.0
269217,1,0,0,0,0,1,0,1,0.0
78467,0,1,0,0,1,0,1,0,0.0
98244,0,0,0,0,0,0,0,1,0.0
451035,0,0,1,0,1,0,1,0,0.0
175396,0,0,0,0,0,0,1,0,0.0
473080,0,1,0,0,0,0,1,0,0.0
468869,0,0,0,0,0,0,1,0,0.0
1533792,0,0,0,0,1,1,1,0,0.0
1236474,0,0,0,0,1,0,0,1,0.0
106273,0,0,0,0,0,0,1,0,0.0
68542,0,0,0,1,0,1,1,0,0.0
138304,0,0,0,1,1,0,1,0,0.0
112410,0,0,0,0,0,1,1,1,0.0
1650816,0,0,0,0,1,0,1,0,0.0
90714,1,0,0,1,0,0,0,0,0.0
398029,1,1,0,0,1,0,0,0,0.0
101393,1,0,0,0,1,0,1,0,0.0
72281,1,0,0,0,0,0,1,1,0.0
117038,0,0,0,1,0,0,1,1,0.0
6820,0,0,0,1,1,0,0,0,0.0
130001,0,0,0,1,1,0,0,0,0.0
130002,0,0,0,1,1,0,0,0,0.0
7240,0,0,0,1,1,0,0,0,0.0
130005,0,0,0,1,1,0,0,0,0.0
118247,1,0,0,1,0,1,0,0,0.0
118248,1,0,0,1,0,1,0,0,0.0
8826,0,0,0,1,1,0,0,0,0.0
8825,0,0,0,1,1,0,0,0,0.0
17621,0,0,0,1,1,0,1,0,0.0
20635,0,0,0,1,0,0,0,0,0.0
44344,0,0,0,1,1,0,1,0,0.0
427327,0,1,1,0,0,1,1,1,0.0
1230164,1,0,0,1,0,0,0,1,0.0
61523,0,0,0,0,0,1,0,1,0.0
63696,0,0,0,0,1,0,1,0,0.0
70416,1,1,0,0,1,0,1,0,0.0
70157,0,0,0,0,0,1,1,1,0.0
83001,1,0,0,0,1,0,0,0,0.0
149698,0,0,0,0,1,0,0,0,1.0
65148,0,0,0,0,1,0,0,0,0.0
59433,1,0,0,0,1,0,1,1,1.0
66601,0,0,0,0,0,1,1,0,0.0
60522,0,0,0,0,1,1,0,1,0.0
302739,1,0,0,1,0,0,1,0,0.0
60045,0,0,0,0,0,1,1,0,0.0
57427,0,0,0,0,1,0,1,0,0.0
56907,0,1,0,0,0,0,1,0,0.0
58153,0,0,0,0,0,0,0,1,0.0
78879,0,0,0,0,1,1,1,0,0.0
11348,0,0,0,0,1,0,0,0,0.0
22835,0,0,0,1,1,0,0,0,0.0
450385,0,0,0,1,1,0,0,0,0.0
53348,0,0,0,0,1,0,1,0,0.0
84171,0,1,0,1,1,0,0,1,0.0
21864,0,0,0,1,0,0,0,0,0.0
75990,0,0,0,1,1,0,0,0,0.0
24188,1,0,0,1,1,0,0,0,0.0
21884,0,0,0,1,1,0,1,0,0.0
474642,0,0,0,0,0,1,1,0,0.0
65225,1,0,0,0,1,0,1,1,0.0
62430,0,1,0,0,0,1,1,0,0.0
6864,0,1,0,0,0,0,1,0,0.0
15624,0,1,0,0,0,1,1,0,0.0
18806,0,0,0,0,0,1,1,0,0.0
117128,0,0,0,1,1,0,0,1,0.0
270954,0,0,1,1,1,0,1,0,1.0
70073,0,0,0,1,1,0,1,0,0.0
1020766,0,0,0,0,1,0,1,0,0.0
65738,0,0,0,1,1,0,1,0,0.0
25316,0,0,0,0,0,1,0,1,0.0
27125,0,1,0,0,0,1,0,1,0.0
32145,0,1,0,1,0,1,1,0,0.0
32599,0,0,0,0,0,1,1,1,0.0
33804,0,0,0,0,0,1,0,1,0.0
38762,1,1,0,0,0,0,1,0,0.0
40897,1,0,0,0,0,0,1,0,0.0
58557,0,0,0,0,1,0,1,0,0.0
379561,1,1,0,0,1,1,1,0,0.0
416040,0,0,0,0,0,0,1,0,0.0
127378,1,0,0,1,1,0,0,0,0.0
47522,0,1,0,0,0,1,1,0,0.0
48424,0,0,0,0,1,0,1,0,1.0
174202,0,0,0,0,0,0,0,1,0.0
60464,1,0,0,1,0,0,1,1,1.0
64665,0,0,0,0,0,0,1,0,0.0
71519,0,0,0,1,1,0,0,0,0.0
116356,0,0,1,1,1,0,0,1,0.0
73440,0,1,0,0,0,0,1,1,0.0
67321,0,0,0,1,1,0,0,0,0.0
249380,0,0,0,0,1,1,1,0,0.0
65851,0,0,0,1,1,0,1,0,0.0
322326,0,1,0,0,1,0,0,0,0.0
95173,0,0,0,0,1,0,0,1,0.0
164192,0,0,0,1,1,0,0,1,0.0
69851,0,0,0,0,1,0,0,0,1.0
428798,0,1,1,0,0,0,0,0,0.0
68559,0,0,0,1,1,0,0,0,0.0
51630,0,0,0,1,1,0,0,0,0.0
389778,0,0,0,0,0,0,1,0,0.0
34492,0,0,1,0,0,0,1,0,0.0
219965,1,0,0,0,1,1,1,1,0.0
263101,1,0,0,0,1,1,1,0,1.0
209930,0,0,1,0,0,0,0,0,0.0
266308,1,0,0,1,1,0,1,0,0.0
115641,1,1,1,0,1,0,0,1,0.0
65660,0,0,0,0,1,0,0,0,1.0
184276,0,0,1,1,0,0,0,1,0.0
76881,0,0,0,1,1,0,0,0,1.0
247751,0,0,1,1,1,0,0,0,0.0
102545,0,0,0,0,1,0,0,0,0.0
305153,0,1,0,1,1,0,0,0,0.0
872069,0,1,0,0,1,0,0,0,0.0
298028,0,0,0,0,1,0,0,1,0.0
64687,0,0,0,1,1,0,0,0,0.0
245291,0,0,0,1,1,0,0,1,0.0
224299,0,1,0,0,0,0,0,0,0.0
101911,0,0,0,1,0,0,0,1,0.0
433383,0,1,0,0,0,0,1,0,0.0
150633,0,1,0,0,0,0,0,0,0.0
37913,0,0,0,0,1,1,1,0,1.0
309554,0,0,1,1,1,1,1,0,0.0
106316,1,0,0,0,0,0,0,0,0.0
880617,0,1,1,0,0,0,0,0,0.0
174658,0,0,0,0,1,0,0,0,0.0
424539,0,0,0,0,0,0,1,1,0.0
379593,0,1,0,0,0,0,0,1,0.0
1055308,0,0,0,0,0,0,1,0,0.0
950695,0,0,0,0,0,0,1,0,0.0
67010,0,0,0,0,1,0,1,0,0.0
61586,0,0,0,0,0,1,1,1,0.0
362137,0,0,0,1,1,0,0,1,0.0
105245,0,0,0,0,1,0,0,0,0.0
463798,0,0,1,0,1,0,0,0,0.0
11481,0,0,1,0,1,0,0,0,0.0
322328,0,0,0,1,1,0,1,0,0.0
81182,0,0,0,1,0,0,1,0,0.0
65515,0,0,0,0,1,0,0,0,0.0
862933,0,0,1,0,0,0,0,1,0.0
74840,0,0,0,0,0,0,1,0,0.0
75975,0,0,0,0,0,0,1,0,0.0
68441,0,0,0,0,0,1,1,0,0.0
67409,0,0,0,0,1,1,1,0,0.0
41624,0,0,0,0,0,0,1,0,0.0
182071,0,1,0,0,0,0,1,0,0.0
23002,0,0,0,1,0,0,0,0,0.0
73155,0,0,0,0,0,1,1,0,0.0
68883,0,1,0,0,0,0,1,0,0.0
73169,0,0,0,0,1,0,0,0,0.0
59825,1,1,0,0,1,0,0,0,0.0
62741,1,0,0,1,1,0,0,0,0.0
80731,0,0,0,0,1,0,0,1,0.0
405296,0,0,1,1,1,0,1,0,0.0
114781,1,0,0,0,1,0,0,0,0.0
126388,1,1,0,0,1,0,1,0,0.0
304899,0,1,0,0,0,0,0,0,0.0
57073,0,0,0,0,0,0,1,1,0.0
96463,0,0,0,0,0,1,1,1,0.0
83967,0,1,0,0,0,1,1,0,0.0
25878,0,0,0,0,1,0,0,1,0.0
141926,1,1,0,0,1,0,1,0,0.0
80716,0,1,0,0,0,0,1,0,0.0
472094,0,0,0,0,0,0,1,0,0.0
412888,0,0,0,0,0,1,1,0,0.0
1076995,0,0,0,0,0,0,1,0,0.0
75740,1,0,0,0,1,0,0,0,1.0
123956,0,0,0,0,1,0,1,0,0.0
62185,0,0,0,0,1,1,1,0,0.0
179435,0,0,0,0,1,0,1,0,0.0
457655,0,0,0,0,0,0,1,0,0.0
73335,0,0,0,0,0,1,1,0,0.0
469939,0,0,1,0,0,0,0,1,0.0
55118,0,1,0,0,1,0,1,0,0.0
1114752,0,0,1,0,0,0,0,1,0.0
172493,0,1,0,0,0,0,1,0,0.0
76571,0,0,0,0,1,0,0,0,0.0
373788,0,0,0,0,1,0,1,0,0.0
34570,0,0,0,0,1,0,1,0,0.0
251447,0,1,0,0,1,0,1,0,0.0
24703,0,0,0,1,0,0,0,0,0.0
824747,0,1,0,0,1,0,1,0,0.0
68458,0,0,0,0,1,0,0,0,0.0
165999,0,0,0,0,0,0,1,0,0.0
215887,1,0,0,0,0,0,1,0,0.0
110907,0,0,0,0,0,0,1,1,0.0
165445,0,0,0,0,0,0,1,0,0.0
36962,0,0,0,1,0,0,0,1,0.0
34260,1,0,1,1,0,0,0,0,0.0
60782,1,0,0,1,0,0,0,0,0.0
117438,1,0,0,0,1,0,0,0,0.0
28358,0,1,0,1,0,0,1,0,0.0
130018,0,0,0,0,1,0,0,0,0.0
779982,0,0,0,1,1,0,0,1,0.0
80745,1,0,0,1,0,0,0,0,0.0
27623,1,0,0,1,0,0,0,0,0.0
246772,0,0,0,0,0,1,1,1,0.0
46833,0,1,0,0,0,1,1,0,0.0
59903,0,0,0,0,0,1,0,1,0.0
418689,0,1,0,0,0,0,1,0,0.0
68595,0,0,0,1,0,0,0,1,0.0
97365,0,0,0,1,0,0,0,1,0.0
154409,1,0,0,0,0,1,1,0,0.0
60956,1,0,0,0,1,0,0,0,0.0
60773,1,0,0,0,1,0,1,0,0.0
60323,0,0,0,0,0,0,0,1,0.0
63652,1,0,0,0,0,0,1,1,0.0
64078,0,0,0,0,0,0,1,0,0.0
153342,1,0,0,0,0,0,0,0,0.0
70522,0,0,0,0,1,0,1,0,0.0
69775,0,0,0,0,0,0,1,1,0.0
425573,1,0,0,0,0,0,1,0,0.0
58430,0,0,0,0,1,0,0,0,0.0
56049,0,0,0,0,0,0,1,0,0.0
40525,0,0,0,0,1,0,1,0,1.0
44741,0,0,0,0,0,0,1,0,0.0
101912,0,0,0,0,0,1,1,1,0.0
210595,0,0,1,1,0,0,0,0,0.0
77278,1,0,0,1,0,0,0,0,0.0
75792,0,0,0,1,0,1,0,0,0.0
475278,0,0,0,0,0,0,1,0,0.0
452971,0,0,0,0,0,0,1,0,0.0
60274,0,0,0,1,0,0,0,0,0.0
106509,0,1,0,0,0,0,0,0,0.0
368794,0,1,0,0,0,0,1,0,0.0
31108,1,0,0,0,0,0,0,1,0.0
32261,0,0,0,0,0,0,0,1,0.0
32263,0,0,0,0,0,0,0,1,0.0
32262,0,0,0,0,0,0,0,1,0.0
34527,0,0,0,0,0,0,0,1,0.0
35895,0,0,0,0,0,0,0,1,0.0
36049,0,0,0,0,0,0,0,1,0.0
1104712,0,0,0,0,0,1,0,1,0.0
37866,0,0,0,0,0,0,0,1,0.0
818108,0,0,0,0,0,0,0,1,0.0
38367,0,0,0,0,0,0,0,1,0.0
38368,0,0,0,0,0,0,0,1,0.0
39203,0,0,0,0,0,0,0,1,0.0
40173,0,0,0,0,0,0,0,1,0.0
90887,1,0,0,1,1,0,0,1,0.0
308071,0,0,0,0,0,1,1,0,0.0
816626,0,0,0,0,0,1,1,0,1.0
42263,0,0,0,0,0,0,0,1,0.0
57426,0,0,0,0,1,0,1,0,0.0
72353,0,0,0,0,0,0,1,1,0.0
58203,1,0,0,0,0,1,0,1,0.0
77615,0,0,0,0,1,0,1,0,0.0
293662,1,0,0,0,1,0,0,0,0.0
43337,0,0,0,0,0,0,0,1,0.0
44430,0,0,0,0,0,0,0,1,0.0
221027,0,1,0,0,1,0,1,0,0.0
108858,0,1,0,0,0,1,1,0,0.0
55548,1,0,0,0,0,1,0,0,0.0
67118,0,0,0,0,0,1,1,0,0.0
806088,0,0,0,0,0,1,1,1,1.0
75946,0,0,0,0,1,1,1,0,0.0
486636,0,0,0,0,0,0,1,1,0.0
41931,0,0,0,0,0,0,1,0,0.0
214000,0,0,0,0,0,0,0,1,0.0
72770,0,0,0,0,0,0,1,1,0.0
61955,0,0,0,0,1,1,1,0,0.0
83908,0,0,0,0,1,0,1,0,0.0
174862,0,1,0,0,0,0,1,0,0.0
1031932,0,0,0,0,0,0,1,0,0.0
12092,0,1,0,0,0,0,1,0,0.0
98238,0,1,0,0,1,0,1,0,0.0
128457,0,0,0,0,1,0,0,0,0.0
117571,0,0,0,0,1,0,0,0,0.0
134084,0,0,0,0,1,0,0,0,0.0
64169,0,0,0,0,1,0,1,0,0.0
295973,0,0,0,0,1,0,1,0,0.0
82217,0,0,0,0,0,0,1,1,0.0
138078,0,0,0,0,1,0,0,1,0.0
219854,0,0,1,1,0,0,0,1,0.0
175142,0,0,0,0,0,0,0,1,0.0
257106,0,0,0,0,0,0,0,1,0.0
420332,0,1,1,0,0,1,1,0,0.0
306047,0,0,0,0,0,0,0,1,0.0
795461,0,0,0,0,0,0,0,1,0.0
425219,0,1,1,0,0,0,0,1,0.0
487936,0,1,0,0,0,0,0,0,0.0
66318,0,0,0,0,1,0,0,0,0.0
84843,0,1,0,0,0,0,1,0,0.0
87314,0,0,0,0,1,0,0,0,0.0
96386,0,0,0,0,0,0,0,1,0.0
94669,0,0,0,0,1,0,1,0,0.0
74686,0,0,0,0,0,1,1,0,0.0
66799,0,0,0,0,1,0,1,0,0.0
365653,0,0,0,1,1,0,0,0,0.0
827735,0,0,0,1,1,0,0,0,0.0
298068,0,1,1,0,0,0,0,0,0.0
50997,0,1,0,0,0,0,1,0,0.0
57287,0,0,0,0,0,0,1,0,0.0
73514,0,0,0,0,1,0,1,0,0.0
322545,0,0,0,0,0,0,1,1,0.0
100557,0,1,0,0,0,0,1,1,1.0
414387,0,0,0,0,0,1,1,0,0.0
431197,1,0,0,0,1,0,1,0,0.0
478813,0,0,0,0,1,0,1,0,0.0
259302,0,1,0,0,1,0,1,0,0.0
326820,0,0,0,0,1,0,0,0,0.0
80415,0,0,0,0,0,0,1,1,0.0
66113,0,0,0,0,0,0,1,0,0.0
64775,1,0,0,0,0,0,0,1,0.0
355683,0,0,0,0,1,0,1,0,1.0
66789,0,0,0,0,1,0,1,0,0.0
117132,0,1,0,0,1,0,1,0,1.0
174015,0,0,0,0,0,0,1,1,0.0
82330,0,1,0,0,1,0,1,0,0.0
51695,0,0,0,0,0,0,0,1,0.0
74290,0,0,0,0,0,0,0,1,0.0
259102,0,1,0,0,0,0,1,0,0.0
476603,1,0,1,0,1,0,0,0,0.0
50709,0,1,0,0,0,0,1,0,0.0
476964,0,0,0,0,1,0,1,0,0.0
113225,0,0,0,0,0,0,1,0,0.0
486582,0,0,0,0,0,0,1,0,0.0
249371,1,1,0,0,0,1,1,0,0.0
466713,0,0,0,0,0,0,0,1,0.0
86837,1,0,0,1,1,0,0,0,0.0
424880,0,0,0,0,0,1,1,0,0.0
69593,0,0,0,0,1,0,0,0,0.0
53316,0,0,0,0,1,0,1,0,0.0
96453,0,0,0,0,1,0,0,0,0.0
56848,0,0,0,0,1,0,1,0,0.0
47022,0,0,0,0,1,1,1,0,0.0
87232,0,0,0,0,0,0,1,0,0.0
44098,0,0,0,0,0,0,1,0,0.0
1134629,0,0,0,0,0,1,1,1,0.0
118972,1,0,0,0,1,0,1,0,0.0
91288,0,0,0,0,1,0,1,0,0.0
84589,0,1,0,0,1,1,1,0,0.0
166420,0,0,0,0,1,0,0,0,0.0
80761,0,0,0,0,1,0,0,0,0.0
70040,0,0,0,1,0,0,1,0,0.0
74398,0,1,0,0,0,0,1,0,0.0
55601,0,0,0,0,0,0,1,1,0.0
891527,1,1,0,0,1,0,1,0,0.0
778784,0,0,0,0,0,0,0,1,0.0
857265,0,0,0,0,1,0,1,0,0.0
59364,0,0,0,0,1,0,0,0,0.0
60076,1,0,0,0,1,0,0,0,0.0
61877,1,0,0,0,1,0,0,0,0.0
63193,1,0,0,0,1,0,0,0,0.0
989101,0,1,0,0,0,0,0,0,0.0
838221,1,0,0,0,0,0,1,1,0.0
102015,0,1,0,0,0,0,0,0,0.0
72824,1,1,0,0,0,0,1,0,0.0
451094,0,0,0,0,1,0,1,0,0.0
361862,0,0,0,0,1,0,1,0,0.0
446750,0,1,0,0,1,0,1,0,0.0
91398,0,0,0,0,0,0,1,0,0.0
60887,0,0,0,0,1,0,0,0,0.0
1000774,0,0,0,0,0,1,1,1,0.0
62024,0,0,0,0,1,0,0,0,0.0
66358,0,0,0,0,0,1,1,0,0.0
83059,0,1,0,0,0,0,1,0,0.0
75407,0,1,0,0,0,0,1,0,0.0
73196,0,0,0,0,0,0,1,0,0.0
808357,1,1,0,0,1,1,1,0,0.0
68361,0,0,0,0,0,0,0,1,0.0
40497,0,0,1,0,0,0,0,1,0.0
913354,1,0,0,0,1,0,1,0,0.0
350028,0,0,0,0,0,1,1,1,0.0
111183,1,0,0,0,1,0,1,0,0.0
81047,0,0,0,0,0,0,0,1,0.0
772181,1,0,0,1,1,0,1,0,0.0
465436,0,0,0,0,0,1,1,0,0.0
1107809,0,0,1,0,0,0,1,1,0.0
924134,0,0,0,0,0,0,1,1,0.0
94407,0,0,0,0,0,1,0,1,0.0
87191,0,0,0,0,0,0,0,1,0.0
1105288,0,1,0,0,0,0,1,0,0.0
382765,0,0,0,0,1,0,1,0,0.0
87669,0,0,0,0,0,0,0,1,0.0
192210,0,0,0,0,0,0,0,1,0.0
100869,0,0,0,0,0,0,1,0,0.0
72359,0,0,0,0,1,0,1,0,0.0
85264,0,0,0,0,0,1,1,1,0.0
