,Act_Adven_West,Mus_Bio_His_War_Doc,Sh_Ani_Fam,Fant_SF,Mys_Cri_Hor_Thr,Romance,Drama,Comedy
119963,0,0,1,0,0,0,0,1
462059,0,1,0,0,0,1,1,1
465967,1,0,1,1,0,0,1,1
389557,0,1,0,0,1,0,1,0
45577,0,0,1,0,0,0,0,1
66227,1,0,1,0,0,0,0,0
1395059,0,1,0,0,0,0,1,0
69159,1,0,0,0,0,0,0,0
379730,0,1,0,0,0,0,0,0
304229,0,0,0,0,0,1,1,0
1067774,1,0,1,0,0,1,0,1
1480201,0,1,1,0,0,0,0,1
1634300,0,0,0,0,0,1,1,0
1087458,0,0,0,0,0,0,0,1
69317,0,0,0,0,0,1,0,0
446476,0,0,0,1,1,0,1,0
381682,0,0,0,0,0,0,1,0
59134,1,0,0,0,0,0,0,0
416891,0,0,1,0,0,0,0,1
974544,0,0,0,0,0,0,1,0
140600,0,0,0,1,1,0,0,0
205177,0,1,0,0,0,0,0,1
1078931,0,0,0,0,1,0,0,0
497323,0,0,0,0,1,0,0,0
971215,1,0,0,0,0,0,1,0
305569,0,0,0,0,0,0,1,0
56736,0,0,0,0,0,1,1,0
284066,1,0,0,1,1,0,0,0
307417,0,0,0,0,0,0,0,1
87507,1,0,0,0,1,0,0,1
51058,0,0,0,0,1,0,1,0
55232,1,0,1,0,0,0,0,0
321938,0,1,0,0,0,0,0,0
75370,0,0,0,0,1,0,1,0
392878,0,0,0,0,0,0,0,1
1539121,0,1,0,0,0,0,0,0
176011,0,0,1,0,0,0,1,1
99143,0,0,0,1,1,0,0,0
1340561,0,0,0,0,1,0,0,0
62360,1,0,0,1,1,0,0,0
468574,0,1,0,0,0,0,0,0
1662514,0,1,0,0,0,0,0,0
1772925,0,1,0,0,0,0,0,0
1669801,0,0,0,0,0,1,1,1
1205535,0,0,0,0,0,1,0,1
1582271,0,0,0,0,1,0,1,0
101921,0,0,0,0,0,0,1,1
57932,0,0,0,0,0,0,1,1
1486846,0,0,0,1,1,1,1,0
997259,0,0,0,0,0,0,1,1
795461,0,0,0,0,0,0,0,1
783530,0,1,0,0,0,0,1,0
87814,0,0,0,1,0,0,0,1
945521,0,0,0,0,0,1,1,1
170259,0,0,0,0,0,0,1,1
244709,0,1,0,0,0,1,1,0
4311,0,0,1,0,0,0,0,1
466227,0,0,0,0,0,0,0,1
295682,1,0,1,0,0,0,1,0
64055,0,0,0,0,1,0,1,0
36711,0,0,0,0,1,0,1,0
79802,1,1,1,1,0,0,0,0
58405,0,0,0,0,1,0,0,0
56848,0,0,0,0,1,0,1,0
458339,1,0,0,1,0,0,0,0
1512888,1,1,0,1,1,0,0,0
56905,0,1,0,0,0,0,1,1
80166,1,0,0,0,0,0,1,1
429980,0,0,0,0,0,0,1,1
276515,0,1,0,0,0,1,0,0
366416,0,0,0,0,0,1,1,1
67541,0,0,0,0,1,0,1,0
92855,1,0,0,0,0,0,0,1
472573,0,0,0,0,0,0,0,0
74883,0,0,0,0,0,1,1,0
1173506,1,0,0,0,0,0,0,1
423515,1,0,0,0,1,0,0,0
92756,0,0,1,0,0,0,1,0
485863,1,1,0,0,0,0,1,0
397524,1,0,0,0,0,0,0,0
1439478,0,1,0,0,0,0,0,0
30642,0,0,0,0,0,1,1,1
784994,0,1,0,0,0,1,1,0
66053,0,0,0,1,1,0,0,0
391774,1,0,0,0,0,0,0,1
78355,0,0,0,0,0,0,1,0
1592855,0,1,0,0,0,0,0,0
329650,0,0,1,0,0,1,1,1
204709,0,0,0,0,0,1,1,0
119717,0,0,0,0,0,1,0,1
64781,0,0,0,0,0,0,1,0
1077089,0,0,0,0,1,0,0,1
408681,0,1,1,0,0,0,0,0
1667154,0,1,0,0,0,0,0,0
240886,0,0,0,0,1,0,1,0
49743,1,0,0,0,0,0,1,0
100551,0,0,0,0,1,0,0,0
1494812,0,0,0,0,1,0,0,0
248537,0,1,0,0,0,0,0,0
128996,1,1,1,1,0,1,1,1
1480660,1,0,1,1,0,0,0,0
997276,0,0,1,0,1,0,0,1
2083271,0,1,0,0,0,0,0,0
361127,0,0,0,0,0,1,1,0
464029,0,1,0,0,0,0,1,0
447728,0,1,0,0,0,1,1,0
50306,0,0,0,0,0,1,0,1
115580,0,0,0,0,0,0,0,1
79180,1,0,0,0,0,0,1,1
49130,0,0,0,0,1,0,1,0
95333,0,0,0,0,1,0,1,0
780059,0,0,0,0,0,0,1,0
132019,1,0,0,0,0,0,0,1
43671,0,0,0,0,0,0,1,0
1051713,1,0,1,0,0,0,1,1
104365,0,0,0,0,1,0,0,0
40740,1,0,0,0,1,1,1,0
29179,0,0,0,0,0,0,1,0
1705116,0,0,0,0,0,0,0,1
51173,0,0,0,0,1,0,0,0
1052040,0,0,0,0,1,0,0,0
57083,0,1,0,0,0,1,0,1
310154,0,0,0,0,0,0,1,0
42393,1,0,0,1,0,0,1,0
449959,0,0,0,0,0,0,1,0
48620,1,0,0,0,0,1,1,0
1735847,0,1,0,0,0,0,0,0
5544492,0,0,0,0,0,0,0,1
174308,0,0,0,0,0,1,1,0
71841,0,0,0,0,0,0,1,0
1308138,1,0,0,0,0,1,1,0
75458,1,0,0,0,0,0,0,0
1052342,0,0,0,0,0,1,0,1
75610,0,1,0,0,0,0,0,0
87855,0,0,0,0,0,0,1,0
24276,1,0,0,0,0,0,1,0
36038,1,0,0,0,0,1,0,0
1772341,1,0,1,1,0,0,0,1
160644,0,0,0,1,1,1,1,0
1343749,0,0,0,0,0,0,1,0
81552,0,0,0,0,0,0,0,1
1221147,0,0,0,0,1,0,1,0
1152138,0,0,0,0,1,0,0,0
136976,0,1,0,0,0,0,0,0
1682381,0,0,0,0,0,1,1,1
32655,0,0,0,0,0,0,1,0
1346516,1,1,0,0,0,0,0,0
116967,0,0,0,0,0,0,1,0
265713,0,0,0,0,1,0,0,1
25134,1,0,0,0,1,0,1,0
110991,1,0,0,0,0,0,1,0
1838452,0,0,0,0,0,0,0,1
1787791,0,1,0,0,0,0,0,0
32325,1,0,0,0,1,0,1,1
46006,0,1,1,0,0,1,1,1
1093382,0,0,1,0,0,0,1,1
1524134,1,0,0,1,1,0,0,1
765268,0,1,0,0,0,0,0,0
367204,0,0,0,0,0,1,0,1
422309,0,0,0,0,0,0,0,1
1018764,1,0,1,1,1,0,1,1
1678044,0,0,0,0,0,0,0,1
485411,0,0,0,0,0,0,1,0
22685,0,0,0,0,0,0,1,0
109162,1,0,1,1,0,0,0,1
985119,0,0,0,0,1,0,1,0
1330607,0,0,0,0,0,1,1,1
106273,0,0,0,0,0,0,1,0
65481,1,0,0,0,1,0,1,0
816527,1,0,0,0,1,0,0,0
67749,0,1,1,1,0,1,0,1
37323,0,1,0,0,0,0,1,0
1328913,0,0,1,0,0,0,1,0
1161447,0,0,0,0,0,0,0,1
1446130,0,0,0,0,0,0,1,0
897366,0,1,0,0,0,0,0,0
254235,0,1,0,0,0,0,1,0
53337,0,0,0,1,1,1,0,0
102122,0,0,0,0,1,1,1,0
56215,0,0,0,0,0,0,1,0
5544660,0,1,0,0,0,0,1,0
833557,0,0,0,1,0,0,1,1
31270,0,0,0,0,0,1,1,0
316290,0,0,0,1,0,0,1,0
212490,0,0,1,1,0,0,1,0
77590,0,0,0,1,0,0,0,1
1198385,0,0,0,0,0,0,1,0
57595,0,0,0,0,0,0,0,1
24991,0,1,0,0,0,1,1,0
464184,0,0,0,0,0,1,0,1
166684,1,1,0,0,1,0,0,0
1784336,0,0,0,0,0,0,0,0
95834,0,0,0,1,1,0,0,0
1003004,0,1,0,0,0,0,0,0
1594503,0,0,0,0,0,1,0,1
228165,0,0,0,0,0,1,1,0
1047884,0,0,0,0,0,0,1,0
1516373,1,0,1,0,1,0,1,0
365885,0,0,0,0,0,0,1,1
1584845,1,0,1,0,0,0,0,1
61493,0,0,0,0,1,0,1,0
87088,0,0,0,0,0,0,0,1
245814,0,0,0,0,1,0,0,0
110845,0,0,1,1,1,0,0,1
35959,0,1,0,1,0,1,1,0
296032,0,0,0,1,1,0,0,0
1019454,0,1,0,0,0,0,1,0
1370439,1,0,0,1,0,0,0,1
1735354,0,0,0,0,1,0,0,0
89997,0,0,0,0,0,1,1,1
1431065,0,0,0,0,0,1,1,0
1176724,0,0,0,0,1,1,0,0
124912,0,0,1,0,0,0,0,1
58692,1,0,0,0,0,0,0,1
1582519,1,0,0,0,0,0,1,1
1520392,1,0,1,1,0,0,0,0
47464,1,0,0,0,1,0,0,0
472175,0,0,1,0,0,0,1,0
1283887,0,0,1,0,1,0,1,1
481273,0,0,0,0,0,0,0,1
94521,1,0,0,0,1,0,1,0
413207,0,0,0,0,0,0,0,0
59373,0,1,0,0,0,0,1,0
1874689,0,0,0,0,0,1,1,0
216279,0,0,0,0,0,1,1,1
310907,1,0,0,0,1,0,0,0
91828,1,0,0,0,1,0,0,0
86153,0,1,0,0,1,1,1,1
82069,0,0,0,0,1,0,0,0
460811,0,0,1,1,0,0,0,1
117330,1,0,0,1,0,1,0,1
276613,0,0,0,0,0,0,1,0
922591,0,0,1,0,1,0,0,0
1235537,0,1,0,0,0,1,1,0
405507,1,1,0,0,1,1,1,0
369816,0,0,0,0,0,0,0,1
1443337,0,0,0,0,0,0,0,0
66511,0,1,0,0,0,0,1,0
976087,0,1,0,0,0,0,0,0
194350,0,0,0,0,1,0,1,0
345672,0,0,1,0,0,0,1,0
86231,0,1,0,0,0,1,1,0
1356802,1,0,0,0,0,0,0,0
790746,1,0,0,1,1,0,0,0
97366,0,0,0,0,1,0,0,1
486219,0,1,0,0,0,1,1,0
141824,0,0,0,0,1,0,1,0
79761,0,1,0,0,1,0,1,0
1672800,0,0,0,0,0,0,0,0
2010901,0,1,0,0,0,0,0,0
50206,0,0,0,0,0,0,1,0
805488,0,0,0,0,0,0,1,0
2113048,0,0,0,0,0,1,0,1
188028,0,1,0,0,0,0,0,0
783238,0,0,0,0,1,0,1,0
66763,0,0,0,0,0,0,1,0
163975,0,0,0,0,0,0,0,1
477252,0,0,0,0,1,0,0,1
76294,1,0,0,1,0,0,0,0
1948563,1,1,1,0,0,0,0,0
189158,1,0,1,0,0,0,0,0
1268809,1,0,0,0,1,0,0,1
18217,0,1,0,0,0,0,1,0
65451,1,0,0,0,0,0,0,0
51698,0,0,1,0,0,0,0,1
798443,0,0,0,0,0,1,1,0
117287,1,0,1,0,0,0,1,1
73773,0,0,0,0,1,0,1,0
70121,0,1,1,0,0,0,0,0
87399,0,0,0,0,0,1,1,0
7709,0,0,1,0,0,0,0,1
2940080,0,0,0,0,0,0,1,0
58166,1,1,0,0,0,0,1,0
355563,0,0,0,0,1,0,1,1
496319,0,1,0,0,0,1,1,0
382271,0,0,0,0,1,1,1,0
294461,0,0,0,0,0,1,1,1
86542,0,1,0,0,0,0,1,1
383393,1,0,0,0,1,0,1,0
387254,0,0,0,0,1,0,0,0
1238844,0,0,0,0,0,0,0,1
54422,1,1,0,0,0,1,1,0
175122,1,1,1,0,1,0,0,0
485774,0,0,0,0,1,0,0,0
75995,0,0,0,0,1,0,1,0
1623013,0,0,1,0,0,0,1,1
246431,0,0,0,0,1,0,0,1
1289397,1,0,0,0,0,0,1,0
117628,0,0,0,0,0,1,1,1
1754365,0,0,0,0,0,0,0,0
27884,0,0,0,0,0,1,0,1
56495,0,0,0,0,0,0,1,0
279248,0,0,0,0,0,0,0,1
1351734,0,0,0,0,0,1,1,0
1727782,0,0,0,1,0,1,0,1
892109,0,0,0,0,1,0,0,0
222138,0,0,1,0,0,0,1,0
1132161,0,0,0,0,0,1,1,0
84136,1,1,0,0,0,0,1,0
175331,0,0,0,0,0,1,0,1
1337342,0,0,1,0,1,0,0,1
23007,0,0,0,0,0,0,0,1
258645,0,0,0,0,0,0,0,0
84509,1,0,1,0,0,0,1,0
120185,1,1,1,1,0,0,1,1
429273,0,0,0,0,0,1,0,1
1513204,0,0,1,0,0,1,1,1
30396,0,0,0,0,1,1,0,1
60955,0,0,0,1,1,0,1,0
63479,1,0,0,0,0,0,1,0
106356,0,1,0,0,0,0,1,1
437780,0,1,0,0,0,0,0,0
108394,0,1,0,0,1,1,1,0
326430,0,0,0,0,1,0,0,0
1340168,0,1,0,0,0,0,0,0
365485,1,0,0,0,1,0,1,1
50714,0,0,1,0,0,0,0,1
110484,0,0,0,0,0,0,0,1
82183,1,0,0,0,1,0,0,1
329045,0,0,0,0,0,0,1,0
139487,1,0,0,0,1,1,1,0
252490,0,0,0,0,0,0,0,1
168640,0,0,0,0,0,0,1,0
417550,0,0,0,0,1,0,1,0
1313093,0,0,1,0,0,0,1,0
450615,0,0,0,0,0,0,0,1
1603362,1,0,0,0,0,0,1,0
1493942,0,1,0,0,0,0,0,0
1614950,0,0,1,1,0,0,1,0
98106,1,1,1,0,0,0,1,0
826817,0,0,0,0,1,1,0,0
69974,0,0,1,1,0,0,0,1
33198,0,0,0,0,0,0,1,1
757353,1,0,0,0,1,0,0,1
387579,0,0,0,0,0,0,0,1
1319743,1,0,0,0,1,0,0,1
86534,0,0,1,0,1,0,1,0
479767,1,0,1,1,0,0,0,0
70245,1,1,0,0,1,0,1,0
221073,0,1,0,0,1,0,1,0
462250,0,0,0,1,1,0,0,0
25316,0,0,0,0,0,1,0,1
1835948,1,1,0,0,0,0,0,0
264689,0,0,0,0,1,0,1,0
246989,0,0,0,0,0,1,0,1
1708658,0,0,1,0,0,0,1,0
116704,1,0,0,0,1,0,1,1
3069640,0,0,0,0,0,1,0,0
1831829,0,1,0,0,0,1,1,0
70770,0,0,0,1,1,0,0,1
1828127,0,1,0,0,0,0,0,0
424228,1,1,1,1,0,0,0,0
89393,0,0,0,0,0,1,0,1
1558865,0,1,0,0,0,0,0,0
63579,0,1,0,0,0,0,0,1
119893,0,0,0,1,1,0,1,0
262196,0,0,0,0,0,0,1,1
1502422,0,0,1,0,0,0,1,0
1766093,0,0,0,0,1,0,0,0
927627,0,0,0,0,1,0,0,0
365957,0,1,0,0,0,0,1,0
81562,0,0,0,0,1,0,0,1
75229,1,0,0,0,0,0,0,0
984155,0,0,0,1,1,0,1,0
1092329,0,0,0,0,0,0,0,0
416043,0,1,0,0,0,0,0,0
1510934,0,1,0,0,0,0,0,0
56838,0,0,0,0,1,0,0,1
116606,0,0,0,0,0,1,0,1
1227637,1,0,0,1,0,0,1,0
265581,1,0,0,0,1,0,1,0
1182257,0,0,0,0,0,0,1,1
432337,0,1,0,0,0,0,0,0
44981,0,0,0,0,0,0,1,1
790741,0,0,0,0,1,0,1,0
284445,1,0,0,1,1,0,0,0
126301,1,0,0,0,1,0,0,1
934863,0,0,0,0,0,0,1,1
346932,1,1,1,1,1,0,1,1
295732,1,0,0,1,1,0,0,0
1401656,0,0,0,0,0,1,1,1
94737,0,0,1,1,0,1,1,1
1389133,0,0,0,0,0,0,0,0
1465495,0,0,0,0,0,1,1,1
115097,0,1,0,0,0,0,1,0
1117636,0,0,0,1,1,0,1,1
1275500,0,0,1,0,0,0,0,0
418309,0,0,0,0,0,0,1,0
112374,0,1,1,0,0,0,0,0
102842,0,0,1,0,0,1,1,0
20499,0,0,0,0,1,0,1,0
1035729,0,0,0,0,0,0,1,1
34717,0,0,0,0,1,0,1,0
34882,0,1,0,1,0,1,0,1
106264,1,0,0,0,1,0,1,0
69090,0,1,0,0,0,0,0,0
209077,0,0,0,0,0,0,1,0
1383252,1,1,0,0,0,0,1,0
80719,0,0,0,0,0,0,0,1
184907,1,0,1,0,0,0,0,1
1582584,1,0,0,0,0,0,1,1
70917,0,0,0,0,1,0,0,0
26725,0,1,0,0,0,1,1,0
209223,0,0,0,0,0,0,1,0
1833117,0,0,0,0,0,0,0,1
1050001,0,0,0,0,1,0,0,0
259153,0,0,0,0,1,0,1,0
1553000,1,0,0,0,0,0,0,0
65524,0,0,0,0,0,1,0,1
75163,0,1,0,0,0,0,1,0
1265968,0,1,0,0,0,0,0,0
1097004,1,0,0,1,1,0,0,0
428725,1,0,0,0,1,0,1,0
976026,0,0,0,0,0,1,1,1
97441,0,1,0,0,0,0,1,0
70128,0,0,0,0,0,0,0,1
105417,0,1,1,0,1,0,0,1
170544,1,0,0,0,0,0,0,1
1274738,0,0,0,0,0,0,1,0
60515,0,0,0,0,0,0,0,1
15214,0,0,1,1,0,0,0,1
377836,1,0,0,0,0,0,0,0
1880940,1,0,0,0,1,0,1,0
840375,0,0,0,0,0,0,1,0
285485,0,0,0,0,1,0,1,0
80625,0,1,0,0,0,0,1,0
271580,0,0,0,0,0,0,1,0
46267,1,1,0,0,0,1,1,0
269743,0,0,0,0,1,0,0,1
1009012,0,1,0,0,0,0,1,0
79472,1,0,0,0,0,0,1,1
14532,0,1,0,1,0,0,1,0
78467,0,1,0,0,1,0,1,0
1375789,1,0,0,0,1,0,0,0
439833,0,0,0,0,0,0,1,0
113862,0,1,1,0,0,0,1,0
489279,1,0,0,1,1,0,0,0
1506995,1,0,1,0,1,0,0,0
995747,0,0,0,1,0,0,1,1
52992,0,0,0,0,1,0,1,0
76162,0,0,0,1,1,0,0,1
791178,0,0,0,0,1,0,1,0
70379,0,0,0,0,1,0,1,0
186296,0,0,0,0,0,0,0,1
1219817,0,0,0,1,1,1,0,1
87452,0,0,0,1,0,0,1,0
221069,0,0,0,0,1,0,0,0
301771,0,0,0,0,0,1,0,1
63840,0,0,0,0,0,0,0,1
268380,1,0,1,1,0,0,0,1
945602,0,0,0,0,0,0,1,0
85318,1,0,0,0,1,0,1,0
1361809,0,0,0,1,1,0,0,0
1708449,1,0,0,0,0,0,1,0
60230,0,0,1,0,0,0,0,1
78916,0,0,0,0,1,0,0,0
444182,0,1,0,0,0,0,1,0
819722,0,1,0,0,0,0,0,0
80388,0,0,0,0,1,1,1,0
123111,1,0,1,0,0,0,0,0
49200,0,0,1,0,0,0,0,1
155581,0,0,0,0,0,0,0,1
1270702,0,0,0,0,0,0,1,0
95204,0,1,0,0,0,0,0,1
1273207,1,0,0,0,1,1,0,1
77735,0,0,0,0,1,0,0,0
1109616,0,0,0,0,1,0,1,0
52309,0,0,0,0,0,0,0,1
103840,1,0,0,0,0,0,0,0
114872,0,0,0,0,1,0,0,0
1342964,1,0,0,0,1,0,0,0
91106,0,1,0,0,0,0,1,0
488762,1,0,0,0,1,0,0,0
378900,0,1,0,0,0,0,0,0
451465,1,0,0,0,0,0,1,0
1512220,0,0,0,0,1,0,1,1
1549582,0,0,0,0,1,0,0,0
108366,0,0,0,0,0,1,1,1
1438534,0,0,0,0,1,0,0,0
90115,0,0,0,0,0,0,0,1
224821,0,0,0,0,0,0,1,0
1282134,0,0,0,0,0,0,0,1
262833,0,0,0,0,1,0,1,0
437407,0,1,0,0,0,1,1,0
809439,0,1,0,0,0,0,0,0
107084,0,0,0,0,1,0,0,0
98258,0,0,0,0,0,1,1,1
117738,1,0,0,0,1,0,0,0
98554,0,0,1,0,0,0,1,1
34522,1,1,1,0,0,0,1,0
1232202,0,0,1,0,0,0,0,0
96320,0,0,0,0,1,0,1,1
1999935,0,0,0,0,1,0,1,0
266242,0,1,0,0,0,0,0,0
99878,0,1,1,1,0,0,0,1
1942120,0,0,0,0,0,0,1,0
1979269,0,1,0,0,0,0,1,0
70212,0,0,0,0,0,0,1,0
1578128,0,0,0,0,0,0,0,1
1473357,0,1,0,0,0,0,0,1
2100575,0,0,0,0,1,0,0,0
106233,1,0,0,0,0,0,0,1
97119,1,0,0,0,1,0,1,0
1094162,1,0,0,1,1,0,0,0
960890,0,0,0,1,1,0,0,1
366555,0,0,0,0,1,0,0,1
1698648,0,0,0,0,0,0,0,1
36275,0,1,0,0,0,1,0,1
1258758,0,0,0,0,0,0,1,0
200245,0,0,0,0,0,1,0,1
420356,0,1,0,0,0,0,0,1
265780,0,0,1,0,0,0,1,1
206926,0,0,0,0,0,1,0,1
78488,0,0,0,0,1,0,0,1
17448,0,0,0,0,0,0,1,0
391355,0,0,0,0,1,0,0,0
1125929,0,1,0,0,0,1,1,1
108630,1,0,0,0,0,1,1,0
1073499,0,0,0,0,0,0,0,1
466043,1,0,0,1,0,0,0,1
1510786,0,0,0,0,0,0,0,1
92879,0,0,0,0,1,0,1,0
36932,0,0,1,0,0,0,0,1
1137439,0,1,0,0,0,0,0,0
1160012,0,0,0,0,0,1,1,1
113313,1,0,0,0,1,0,0,1
113633,1,0,0,0,1,0,1,0
298203,0,1,0,0,0,0,1,0
452661,0,0,0,0,1,1,1,0
98068,0,0,0,0,1,0,1,1
212346,1,0,0,0,1,1,0,1
45533,0,0,0,0,1,0,1,0
1655442,0,0,0,0,0,1,1,1
51677,0,1,1,0,0,0,1,0
187880,0,0,0,0,1,1,1,1
56575,0,0,0,0,0,1,0,1
46806,1,1,0,0,0,1,1,0
31971,1,0,0,0,0,0,0,0
293858,0,0,0,0,0,0,1,0
113418,0,0,0,0,1,0,1,0
1890343,0,0,0,0,0,1,1,0
421974,1,0,0,0,0,0,0,0
243933,0,0,1,0,0,0,0,1
62985,0,0,0,0,0,1,1,1
1097643,1,0,0,0,1,0,1,0
1897962,0,0,0,0,0,1,1,1
366900,0,0,0,0,1,0,1,0
6333,1,0,0,1,0,0,1,0
1742098,0,0,0,0,0,0,0,0
281924,0,0,0,0,0,0,1,0
1172996,0,0,0,0,0,1,1,1
66065,0,0,0,1,0,0,1,0
43695,1,0,0,0,0,0,0,0
45513,0,1,0,0,0,1,1,0
70215,1,0,0,0,0,0,0,1
340083,0,0,0,1,1,0,0,0
169519,1,0,0,0,1,0,1,0
291395,0,0,0,0,0,1,1,1
49866,0,1,0,0,0,1,0,1
35120,0,1,1,0,0,0,1,1
1107807,1,0,0,0,1,0,1,0
1700468,1,0,0,1,1,0,1,0
1744825,1,0,0,0,0,0,1,0
66767,1,0,0,0,1,0,1,0
1185344,0,0,0,0,0,0,1,0
32313,0,0,0,0,1,0,1,0
1499240,0,0,0,0,0,0,0,1
285131,0,1,0,0,0,0,0,1
1230414,0,0,0,0,0,1,1,1
257076,1,0,0,0,1,0,0,0
67893,0,0,0,0,0,0,1,0
120751,1,0,1,1,1,0,0,0
310924,1,0,0,0,1,0,0,1
1262986,0,1,0,0,0,0,0,0
27247,0,0,0,0,0,1,1,0
73882,0,0,0,0,1,0,0,0
380362,0,0,1,1,0,0,1,0
981042,0,0,1,0,0,0,1,0
110730,0,0,0,0,0,1,1,0
2262134,0,0,0,0,0,0,0,0
1110231,0,1,0,0,0,0,0,0
275468,0,0,0,0,1,0,1,0
58238,1,0,0,0,0,1,0,0
807031,0,0,0,0,0,0,0,0
364569,1,0,0,0,1,0,1,0
120813,0,0,0,0,1,0,0,1
55464,0,0,0,0,0,0,1,0
278291,0,0,0,0,1,0,0,0
276918,0,1,0,0,0,0,0,0
116374,1,0,0,0,1,0,1,0
115493,1,0,1,0,0,0,0,0
63759,0,0,0,0,1,0,1,0
5544355,0,0,0,0,0,0,1,0
493395,0,0,0,0,0,0,1,0
71125,0,0,0,0,0,0,1,0
342098,1,1,0,0,0,0,0,0
163006,0,0,0,0,0,0,1,0
283160,1,0,0,0,1,0,1,0
339266,0,1,0,0,0,1,1,0
91877,0,0,0,0,1,0,0,1
356408,0,1,1,0,0,0,0,1
133228,1,0,0,0,0,0,0,0
307385,0,1,0,0,0,0,0,0
1507574,0,1,0,0,0,0,0,0
111744,0,0,0,0,0,0,0,0
65594,0,0,0,0,1,0,1,0
1068641,0,0,0,0,1,1,1,0
23694,0,0,0,0,1,0,0,0
339294,0,0,0,1,1,0,0,1
122787,0,1,0,0,0,0,0,1
85636,0,0,0,1,1,0,0,0
162942,0,0,0,0,0,0,1,0
383862,0,0,0,0,0,0,1,0
205725,0,0,0,0,0,1,1,1
138414,0,0,0,0,0,1,1,1
920467,0,1,0,0,0,0,0,0
97227,0,0,0,0,0,0,0,1
161081,0,0,0,1,1,0,1,0
113147,0,1,0,0,0,0,0,0
298463,0,1,0,0,0,0,0,0
1499772,0,0,0,0,0,0,1,0
320187,0,0,0,0,1,0,0,0
350755,0,0,0,0,1,0,1,0
46714,0,1,0,0,0,0,1,0
460976,1,0,0,0,1,1,0,0
101490,0,1,0,0,1,0,1,0
47434,0,0,0,0,1,0,0,1
1237900,0,1,0,0,0,0,0,0
82934,0,0,0,0,1,1,1,0
469754,0,0,0,0,0,0,0,1
108399,1,0,0,0,1,1,1,0
4110406,0,0,0,0,0,0,0,1
1252616,0,1,0,0,0,1,1,0
92448,1,0,0,0,0,0,0,0
70821,0,0,0,0,1,0,1,1
334374,0,0,0,0,0,0,1,0
32551,0,1,0,0,0,0,1,0
457007,0,0,0,0,0,0,1,0
330802,1,0,0,0,1,0,0,0
54600,0,0,0,0,0,0,0,1
67434,0,0,0,0,1,0,1,0
1291466,1,0,0,1,1,0,1,0
454587,0,1,0,0,0,0,0,0
101522,1,0,1,0,0,0,0,1
1213832,0,1,0,0,0,0,0,0
322420,0,1,0,0,0,1,1,1
461958,0,1,0,0,0,0,0,0
388679,1,0,0,0,0,0,0,1
97769,0,0,0,0,0,0,1,0
1337610,0,0,0,0,1,0,1,0
1282257,0,0,0,0,1,0,1,0
72976,0,0,0,0,1,1,1,0
120062,0,0,0,0,0,0,1,1
28212,0,0,0,0,1,0,0,0
101605,0,1,0,0,0,0,1,1
1793239,1,1,0,0,1,0,0,0
212864,1,0,0,0,0,0,0,1
339607,1,0,0,0,1,1,1,1
368619,0,0,0,0,0,1,1,0
387564,0,0,0,0,1,0,0,0
32339,0,0,0,0,0,0,0,1
102370,0,1,0,0,0,0,0,0
123360,0,1,0,0,0,0,0,0
863095,0,0,0,0,1,0,0,0
151734,0,0,0,0,1,0,1,0
355372,0,0,0,0,0,0,0,0
33787,0,0,0,0,1,0,0,1
38934,0,0,0,0,1,0,0,0
471009,0,0,0,0,0,0,1,0
120448,0,0,0,0,0,1,1,0
116271,0,0,0,0,0,0,0,1
1154746,0,0,0,0,0,0,0,0
828011,0,0,0,0,0,0,0,0
1343110,0,0,0,0,1,1,1,1
128893,0,0,0,0,0,0,1,0
466947,1,1,1,0,0,0,0,0
107099,0,0,1,0,0,0,1,0
61664,1,0,0,0,0,0,0,0
1612036,0,0,0,0,0,1,0,0
57616,0,0,0,0,0,0,0,1
36136,0,0,0,0,1,0,1,0
1699720,0,1,0,0,0,0,0,0
1525824,0,1,1,0,0,0,0,0
76911,0,0,1,0,0,0,0,1
1873603,0,0,0,0,0,0,0,1
41958,0,0,0,0,1,0,1,0
61084,0,0,0,0,0,0,1,0
386557,0,0,0,0,0,0,1,0
2114415,0,0,0,0,0,0,1,0
425061,1,0,0,0,1,0,0,1
1876250,0,0,0,0,0,0,1,1
1188462,0,0,0,0,0,0,0,0
56083,0,0,0,0,1,0,0,1
1309602,0,0,1,1,0,0,0,0
49322,0,1,0,0,0,0,0,1
96859,0,0,0,0,0,0,0,1
2249388,0,0,0,0,0,0,1,0
1464595,1,0,0,0,1,0,0,1
1013651,1,0,0,0,0,0,1,0
96380,0,0,0,1,0,0,0,1
54938,1,0,0,1,1,0,1,0
58123,0,0,0,0,1,1,1,0
45780,0,0,0,0,1,1,1,0
70694,0,0,0,0,1,0,0,0
82510,0,0,0,0,0,1,1,0
36051,1,1,0,0,0,1,1,0
112760,1,0,0,0,0,0,0,1
1316092,0,0,0,0,0,0,1,0
452623,0,0,0,0,1,0,1,0
1513821,0,1,0,0,0,0,0,0
46487,0,0,1,0,0,0,0,1
108348,0,0,0,0,1,1,1,0
113247,0,0,0,0,1,0,1,0
810444,0,0,0,0,1,0,0,1
499335,0,0,0,0,0,0,0,1
156386,0,1,0,0,0,0,1,0
85692,0,0,0,0,1,0,0,0
301962,0,1,0,0,0,0,0,0
1538828,0,0,0,0,0,0,0,1
121261,0,1,0,0,1,0,0,0
1754442,0,0,0,0,0,0,0,1
772251,1,0,0,0,1,0,0,0
86904,0,1,0,0,0,1,1,0
